"Data ID","Data SKU","Data Name","Permalink","Data URL","Description","Data Published","Data Modified","Category","Tag","Featured Image","Attribute: Publisher","Attribute: Pubdate"
"6866","GSSURGO_MUAGGATT_SE","gSSURGO Muaggatt SE FY 2013","http://dev.geostor.org/?product=gssurgo-muaggatt-se-fy-2013","http://dev.geostor.org/?product=gssurgo-muaggatt-se-fy-2013","<strong>gSSURGO Muaggatt SE FY 2013</strong>

This dataset is called the Gridded SSURGO (gSSURGO) Database and is                         derived from the Soil Survey Geographic (SSURGO) Database. SSURGO is                         generally the most detailed level of soil geographic data developed by the                         National Cooperative Soil Survey (NCSS) in accordance with NCSS mapping                         standards. The tabular data represent the soil attributes, and are derived                         from properties and characteristics stored in the National Soil Information                         System (NASIS). The gSSURGO data were prepared by merging traditional SSURGO                         digital vector map and tabular data into State-wide extents, and adding a                         State-wide gridded map layer derived from the vector, plus a new value added                         look up (valu) table containing ""ready to map"" attributes. The gridded map                         layer is offered in an ArcGIS file geodatabase raster format. The raster and                         vector map data have a State-wide extent. The recently released (2011)                         gSSURGO value added look up (valu) table (created by USDA-NRCS) contains                         attribute data summarized to the map unit level using best practice                         generalization methods intended to meet the needs of most users. The                         generalization methods include map unit component weighted averages and                         percent of the map unit meeting a given criteria.Summarized description of                         the Format and organization of SSURGO:Adjacent soil surveys may have been                         composed by different individuals, and may be of widely different vintages.                         Any given survey must comply with basic standards, but older surveys reflect                         a more generalized approach than more modern surveys. The figure to the                         right illustrates such differences.Polygons represent a repeating pattern of                         legend entries: groups of map-able soil concepts called map unitsMap unit                         data is stored in the mapunit table, and is referenced by the field                         mukeyPre-aggregated map unit data is stored in the muaggatt table, and is                         referenced by the field mukeyMap units are comprised of multiple, unmapped                         soil types called 'components'Component data is stored in the component                         table, and is referenced by the field cokeySoil components (or soil type)                         are associated with multiple horizonsHorizon data is stored in the chorizon                         table, and is referenced by the field cokeySince there is a 1:many:many                         (mapunit:component:horizon) relationship between spatial and horizon-level                         soil property data two aggregation steps are required in order to produce a                         thematic mapSource:                         http://casoilresource.lawr.ucdavis.edu/drupal/book/export/html/335Summary                         Descriptions of gSSURGO Soil Survey Attributes contained within the MUAGGATT                         table.MUAGGATT Table:Slope Gradient - Dominant ComponentSlope Gradient -                         Weighted AverageBedrock Depth – MinimumWater Table Depth - Annual                         MinimumWater Table Depth - April to June MinimumFlooding Frequency -                         Dominant ConditionFlooding Frequency – MaximumPonding Frequency –                         PresenceAvailable Water Storage 0-25 cm - Weighted AverageAvailable Water                         Storage 0-50 cm - Weighted AverageAvailable Water Storage 0-100 cm -                         Weighted AverageAvailable Water Storage 0-150 cm - Weighted AverageDrainage                         Class - Dominant ConditionDrainage Class – WettestHydrologic Group -                         Dominant ConditionIrrigated Capability Class - Dominant ConditionIrrigated                         Capability Class - Proportion of Mapunit with Dominant                         ConditionNon-Irrigated Capability Class - Dominant ConditionNon-Irrigated                         Capability Class - Proportion of Mapunit with Dominant ConditionRating for                         Buildings without Basements - Dominant ConditionRating for Buildings with                         Basements - Dominant ConditionRating for Buildings with Basements - Least                         LimitingRating for Buildings with Basements - Most LimitingRating for Septic                         Tank Absorption Fields - Dominant ConditionRating for Septic Tank Absorption                         Fields - Least LimitingRating for Septic Tank Absorption Fields - Most                         LimitingRating for Sewage Lagoons - Dominant ConditionRating for Sewage                         Lagoons - Dominant ComponentRating for Roads and Streets - Dominant                         ConditionRating for Sand Source - Dominant ConditionRating for Sand Source -                         Most ProbableRating for Paths and Trails - Dominant ConditionRating for                         Paths and Trails - Weighted AverageErosion Hazard of Forest Roads and Trails                         - Dominant ComponentHydric Classification – PresenceRating for Manure and                         Food Processing Waste - Weighted Average

[Keywords:  SSURGO Geospatial Data Gateway soils vector GDG Soil Survey gSSURGO                         farming environment ]","16/10/2014","28/10/2014","Data>Farming","","http://dev.geostor.org/wp-content/uploads/2014/10/AGRIC.DBO_.GSSURGO_MUAGGATT_SE.jpg","U.S. Department of Agriculture, Natural Resources Conservation Service, National Soil Survey Center","November 20, 2012"
"6865","GSSURGO_MUAGGATT_NW","gSSURGO Muaggatt NW FY 2013","http://dev.geostor.org/?product=gssurgo-muaggatt-nw-fy-2013","http://dev.geostor.org/?product=gssurgo-muaggatt-nw-fy-2013","<strong>gSSURGO Muaggatt NW FY 2013</strong>

This dataset is called the Gridded SSURGO (gSSURGO) Database and is                         derived from the Soil Survey Geographic (SSURGO) Database. SSURGO is                         generally the most detailed level of soil geographic data developed by the                         National Cooperative Soil Survey (NCSS) in accordance with NCSS mapping                         standards. The tabular data represent the soil attributes, and are derived                         from properties and characteristics stored in the National Soil Information                         System (NASIS). The gSSURGO data were prepared by merging traditional SSURGO                         digital vector map and tabular data into State-wide extents, and adding a                         State-wide gridded map layer derived from the vector, plus a new value added                         look up (valu) table containing ""ready to map"" attributes. The gridded map                         layer is offered in an ArcGIS file geodatabase raster format. The raster and                         vector map data have a State-wide extent. The recently released (2011)                         gSSURGO value added look up (valu) table (created by USDA-NRCS) contains                         attribute data summarized to the map unit level using best practice                         generalization methods intended to meet the needs of most users. The                         generalization methods include map unit component weighted averages and                         percent of the map unit meeting a given criteria.Summarized description of                         the Format and organization of SSURGO:Adjacent soil surveys may have been                         composed by different individuals, and may be of widely different vintages.                         Any given survey must comply with basic standards, but older surveys reflect                         a more generalized approach than more modern surveys. The figure to the                         right illustrates such differences.Polygons represent a repeating pattern of                         legend entries: groups of map-able soil concepts called map unitsMap unit                         data is stored in the mapunit table, and is referenced by the field                         mukeyPre-aggregated map unit data is stored in the muaggatt table, and is                         referenced by the field mukeyMap units are comprised of multiple, unmapped                         soil types called 'components'Component data is stored in the component                         table, and is referenced by the field cokeySoil components (or soil type)                         are associated with multiple horizonsHorizon data is stored in the chorizon                         table, and is referenced by the field cokeySince there is a 1:many:many                         (mapunit:component:horizon) relationship between spatial and horizon-level                         soil property data two aggregation steps are required in order to produce a                         thematic mapSource:                         http://casoilresource.lawr.ucdavis.edu/drupal/book/export/html/335Summary                         Descriptions of gSSURGO Soil Survey Attributes contained within the MUAGGATT                         table.MUAGGATT Table:Slope Gradient - Dominant ComponentSlope Gradient -                         Weighted AverageBedrock Depth – MinimumWater Table Depth - Annual                         MinimumWater Table Depth - April to June MinimumFlooding Frequency -                         Dominant ConditionFlooding Frequency – MaximumPonding Frequency –                         PresenceAvailable Water Storage 0-25 cm - Weighted AverageAvailable Water                         Storage 0-50 cm - Weighted AverageAvailable Water Storage 0-100 cm -                         Weighted AverageAvailable Water Storage 0-150 cm - Weighted AverageDrainage                         Class - Dominant ConditionDrainage Class – WettestHydrologic Group -                         Dominant ConditionIrrigated Capability Class - Dominant ConditionIrrigated                         Capability Class - Proportion of Mapunit with Dominant                         ConditionNon-Irrigated Capability Class - Dominant ConditionNon-Irrigated                         Capability Class - Proportion of Mapunit with Dominant ConditionRating for                         Buildings without Basements - Dominant ConditionRating for Buildings with                         Basements - Dominant ConditionRating for Buildings with Basements - Least                         LimitingRating for Buildings with Basements - Most LimitingRating for Septic                         Tank Absorption Fields - Dominant ConditionRating for Septic Tank Absorption                         Fields - Least LimitingRating for Septic Tank Absorption Fields - Most                         LimitingRating for Sewage Lagoons - Dominant ConditionRating for Sewage                         Lagoons - Dominant ComponentRating for Roads and Streets - Dominant                         ConditionRating for Sand Source - Dominant ConditionRating for Sand Source -                         Most ProbableRating for Paths and Trails - Dominant ConditionRating for                         Paths and Trails - Weighted AverageErosion Hazard of Forest Roads and Trails                         - Dominant ComponentHydric Classification – PresenceRating for Manure and                         Food Processing Waste - Weighted Average

[Keywords:  SSURGO Geospatial Data Gateway soils vector GDG Soil Survey gSSURGO                         farming environment ]","16/10/2014","28/10/2014","Data>Farming","","http://dev.geostor.org/wp-content/uploads/2014/10/AGRIC.DBO_.GSSURGO_MUAGGATT_NW.jpg","U.S. Department of Agriculture, Natural Resources Conservation Service, National Soil Survey Center","November 20, 2012"
"6864","GSSURGO_MUAGGATT_NE","gSSURGO Muaggatt NE FY 2013","http://dev.geostor.org/?product=gssurgo-muaggatt-ne-fy-2013","http://dev.geostor.org/?product=gssurgo-muaggatt-ne-fy-2013","<strong>gSSURGO Muaggatt NE FY 2013</strong>

This dataset is called the Gridded SSURGO (gSSURGO) Database and is                         derived from the Soil Survey Geographic (SSURGO) Database. SSURGO is                         generally the most detailed level of soil geographic data developed by the                         National Cooperative Soil Survey (NCSS) in accordance with NCSS mapping                         standards. The tabular data represent the soil attributes, and are derived                         from properties and characteristics stored in the National Soil Information                         System (NASIS). The gSSURGO data were prepared by merging traditional SSURGO                         digital vector map and tabular data into State-wide extents, and adding a                         State-wide gridded map layer derived from the vector, plus a new value added                         look up (valu) table containing ""ready to map"" attributes. The gridded map                         layer is offered in an ArcGIS file geodatabase raster format. The raster and                         vector map data have a State-wide extent. The recently released (2011)                         gSSURGO value added look up (valu) table (created by USDA-NRCS) contains                         attribute data summarized to the map unit level using best practice                         generalization methods intended to meet the needs of most users. The                         generalization methods include map unit component weighted averages and                         percent of the map unit meeting a given criteria.Summarized description of                         the Format and organization of SSURGO:Adjacent soil surveys may have been                         composed by different individuals, and may be of widely different vintages.                         Any given survey must comply with basic standards, but older surveys reflect                         a more generalized approach than more modern surveys. The figure to the                         right illustrates such differences.Polygons represent a repeating pattern of                         legend entries: groups of map-able soil concepts called map unitsMap unit                         data is stored in the mapunit table, and is referenced by the field                         mukeyPre-aggregated map unit data is stored in the muaggatt table, and is                         referenced by the field mukeyMap units are comprised of multiple, unmapped                         soil types called 'components'Component data is stored in the component                         table, and is referenced by the field cokeySoil components (or soil type)                         are associated with multiple horizonsHorizon data is stored in the chorizon                         table, and is referenced by the field cokeySince there is a 1:many:many                         (mapunit:component:horizon) relationship between spatial and horizon-level                         soil property data two aggregation steps are required in order to produce a                         thematic mapSource:                         http://casoilresource.lawr.ucdavis.edu/drupal/book/export/html/335Summary                         Descriptions of gSSURGO Soil Survey Attributes contained within the MUAGGATT                         table.MUAGGATT Table:Slope Gradient - Dominant ComponentSlope Gradient -                         Weighted AverageBedrock Depth – MinimumWater Table Depth - Annual                         MinimumWater Table Depth - April to June MinimumFlooding Frequency -                         Dominant ConditionFlooding Frequency – MaximumPonding Frequency –                         PresenceAvailable Water Storage 0-25 cm - Weighted AverageAvailable Water                         Storage 0-50 cm - Weighted AverageAvailable Water Storage 0-100 cm -                         Weighted AverageAvailable Water Storage 0-150 cm - Weighted AverageDrainage                         Class - Dominant ConditionDrainage Class – WettestHydrologic Group -                         Dominant ConditionIrrigated Capability Class - Dominant ConditionIrrigated                         Capability Class - Proportion of Mapunit with Dominant                         ConditionNon-Irrigated Capability Class - Dominant ConditionNon-Irrigated                         Capability Class - Proportion of Mapunit with Dominant ConditionRating for                         Buildings without Basements - Dominant ConditionRating for Buildings with                         Basements - Dominant ConditionRating for Buildings with Basements - Least                         LimitingRating for Buildings with Basements - Most LimitingRating for Septic                         Tank Absorption Fields - Dominant ConditionRating for Septic Tank Absorption                         Fields - Least LimitingRating for Septic Tank Absorption Fields - Most                         LimitingRating for Sewage Lagoons - Dominant ConditionRating for Sewage                         Lagoons - Dominant ComponentRating for Roads and Streets - Dominant                         ConditionRating for Sand Source - Dominant ConditionRating for Sand Source -                         Most ProbableRating for Paths and Trails - Dominant ConditionRating for                         Paths and Trails - Weighted AverageErosion Hazard of Forest Roads and Trails                         - Dominant ComponentHydric Classification – PresenceRating for Manure and                         Food Processing Waste - Weighted Average

[Keywords:  SSURGO Geospatial Data Gateway soils vector GDG Soil Survey gSSURGO                         farming environment ]","16/10/2014","28/10/2014","Data>Farming","","http://dev.geostor.org/wp-content/uploads/2014/10/AGRIC.DBO_.GSSURGO_MUAGGATT_NE.jpg","U.S. Department of Agriculture, Natural Resources Conservation Service, National Soil Survey Center","November 20, 2012"
"6863","GSSURGO_MUAGGATT","gSSURGO Muaggat FY 2013","http://dev.geostor.org/?product=gssurgo-muaggat-fy-2013","http://dev.geostor.org/?product=gssurgo-muaggat-fy-2013","<strong>gSSURGO Muaggat FY 2013</strong>

This dataset is called the Gridded SSURGO (gSSURGO) Database and is                         derived from the Soil Survey Geographic (SSURGO) Database. SSURGO is                         generally the most detailed level of soil geographic data developed by the                         National Cooperative Soil Survey (NCSS) in accordance with NCSS mapping                         standards. The tabular data represent the soil attributes, and are derived                         from properties and characteristics stored in the National Soil Information                         System (NASIS). The gSSURGO data were prepared by merging traditional SSURGO                         digital vector map and tabular data into State-wide extents, and adding a                         State-wide gridded map layer derived from the vector, plus a new value added                         look up (valu) table containing ""ready to map"" attributes. The gridded map                         layer is offered in an ArcGIS file geodatabase raster format. The raster and                         vector map data have a State-wide extent. The recently released (2011)                         gSSURGO value added look up (valu) table (created by USDA-NRCS) contains                         attribute data summarized to the map unit level using best practice                         generalization methods intended to meet the needs of most users. The                         generalization methods include map unit component weighted averages and                         percent of the map unit meeting a given criteria.Summarized description of                         the Format and organization of SSURGO:Adjacent soil surveys may have been                         composed by different individuals, and may be of widely different vintages.                         Any given survey must comply with basic standards, but older surveys reflect                         a more generalized approach than more modern surveys. The figure to the                         right illustrates such differences.Polygons represent a repeating pattern of                         legend entries: groups of map-able soil concepts called map unitsMap unit                         data is stored in the mapunit table, and is referenced by the field                         mukeyPre-aggregated map unit data is stored in the muaggatt table, and is                         referenced by the field mukeyMap units are comprised of multiple, unmapped                         soil types called 'components'Component data is stored in the component                         table, and is referenced by the field cokeySoil components (or soil type)                         are associated with multiple horizonsHorizon data is stored in the chorizon                         table, and is referenced by the field cokeySince there is a 1:many:many                         (mapunit:component:horizon) relationship between spatial and horizon-level                         soil property data two aggregation steps are required in order to produce a                         thematic mapSource:                         http://casoilresource.lawr.ucdavis.edu/drupal/book/export/html/335Summary                         Descriptions of gSSURGO Soil Survey Attributes contained within the MUAGGATT                         table.MUAGGATT Table:Slope Gradient - Dominant ComponentSlope Gradient -                         Weighted AverageBedrock Depth – MinimumWater Table Depth - Annual                         MinimumWater Table Depth - April to June MinimumFlooding Frequency -                         Dominant ConditionFlooding Frequency – MaximumPonding Frequency –                         PresenceAvailable Water Storage 0-25 cm - Weighted AverageAvailable Water                         Storage 0-50 cm - Weighted AverageAvailable Water Storage 0-100 cm -                         Weighted AverageAvailable Water Storage 0-150 cm - Weighted AverageDrainage                         Class - Dominant ConditionDrainage Class – WettestHydrologic Group -                         Dominant ConditionIrrigated Capability Class - Dominant ConditionIrrigated                         Capability Class - Proportion of Mapunit with Dominant                         ConditionNon-Irrigated Capability Class - Dominant ConditionNon-Irrigated                         Capability Class - Proportion of Mapunit with Dominant ConditionRating for                         Buildings without Basements - Dominant ConditionRating for Buildings with                         Basements - Dominant ConditionRating for Buildings with Basements - Least                         LimitingRating for Buildings with Basements - Most LimitingRating for Septic                         Tank Absorption Fields - Dominant ConditionRating for Septic Tank Absorption                         Fields - Least LimitingRating for Septic Tank Absorption Fields - Most                         LimitingRating for Sewage Lagoons - Dominant ConditionRating for Sewage                         Lagoons - Dominant ComponentRating for Roads and Streets - Dominant                         ConditionRating for Sand Source - Dominant ConditionRating for Sand Source -                         Most ProbableRating for Paths and Trails - Dominant ConditionRating for                         Paths and Trails - Weighted AverageErosion Hazard of Forest Roads and Trails                         - Dominant ComponentHydric Classification – PresenceRating for Manure and                         Food Processing Waste - Weighted Average

[Keywords:  SSURGO Geospatial Data Gateway soils vector GDG Soil Survey gSSURGO                         farming environment ]","16/10/2014","16/10/2014","Data>Farming","","http://dev.geostor.org/wp-content/uploads/2014/10/AGRIC.DBO_.GSSURGO_MUAGGATT.jpg","U.S. Department of Agriculture, Natural Resources Conservation Service, National Soil Survey Center","November 20, 2012"
"6862","GSSURGO_MAPUNIT","gSSURGO MapUnit FY 2013","http://dev.geostor.org/?product=gssurgo-mapunit-fy-2013","http://dev.geostor.org/?product=gssurgo-mapunit-fy-2013","<strong>gSSURGO MapUnit FY 2013</strong>

This dataset is called the Gridded SSURGO (gSSURGO) Database and is                         derived from the Soil Survey Geographic (SSURGO) Database. SSURGO is                         generally the most detailed level of soil geographic data developed by the                         National Cooperative Soil Survey (NCSS) in accordance with NCSS mapping                         standards. The tabular data represent the soil attributes, and are derived                         from properties and characteristics stored in the National Soil Information                         System (NASIS). The gSSURGO data were prepared by merging traditional SSURGO                         digital vector map and tabular data into State-wide extents, and adding a                         State-wide gridded map layer derived from the vector, plus a new value added                         look up (valu) table containing ""ready to map"" attributes. The gridded map                         layer is offered in an ArcGIS file geodatabase raster format. The raster and                         vector map data have a State-wide extent. The raster map data have a 10                         meter cell size that approximates the vector polygons in an Albers Equal                         Area projection. Each cell (and polygon) is linked to a map unit identifier                         called the map unit key. A unique map unit key is used to link to raster                         cells and polygons to attribute tables, including the new value added look                         up (valu) table that contains additional derived data. The value added look                         up (valu) table contains attribute data summarized to the map unit level                         using best practice generalization methods intended to meet the needs of                         most users. The generalization methods include map unit component weighted                         averages and percent of the map unit meeting a given criteria.

[Keywords:  SSURGO Geospatial Data Gateway soils vector GDG Soil Survey gSSURGO                         farming environment ]","16/10/2014","16/10/2014","Data>Farming","","http://dev.geostor.org/wp-content/uploads/2014/10/AGRIC.DBO_.GSSURGO_MAPUNIT.jpg","U.S. Department of Agriculture, Natural Resources Conservation Service, National Soil Survey Center","November 20, 2012"
"6861","VOTING_DST_CENSUS","Voting District- 2010 Census","http://dev.geostor.org/?product=voting-district-2010-census","http://dev.geostor.org/?product=voting-district-2010-census","<strong>Voting District- 2010 Census</strong>

This file is released in support of the Redistricting Data (P.L.                         94-171) Summary File. The shapefiles represent geographic linear features as                         of January 1, 2010. The files also contain attribute information about these                         features, such as names, the type of feature, the geographic relationship to                         other features, and other related information. The 2010 Redistricting                         Shapefiles include data for all 50 states, the District of Columbia and the                         Commonwealth of Puerto Rico. This file is only provided for the State of                         Arkansas.

[Keywords:  Boundaries society GOVERNMENTALUNITS, vote, district, districts, voting,                         census, demographic, population County voter, voting, redistrict,                         redistricting ]","16/10/2014","16/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.VOTING_DST_CENSUS.jpg","U.S. Department of Commerce, U.S. Census Bureau, Geography Division, Geographic Products Management Branch","2010"
"6860","VOTING_DIST_2005","Voting District Boundary (polygon) 2005","http://dev.geostor.org/?product=voting-district-boundary-polygon-2005","http://dev.geostor.org/?product=voting-district-boundary-polygon-2005","<strong>Voting District Boundary (polygon) 2005</strong>

The 2005 First Edition TIGER/Line files are an extract of selected                         geographic and cartographic information from the Census TIGER database. The                         geographic coverage for a single TIGER/Line file is a county or statistical                         equivalent entity, with the coverage area based on the latest available                         governmental unit boundaries. The Census TIGER database represents a                         seamless national file with no overlaps or gaps between parts. However, each                         county-based TIGER/Line file is designed to stand alone as an independent                         data set or the files can be combined to cover the whole Nation. The 2005                         First Edition TIGER/Line files consist of line segments representing                         physical features and governmental and statistical boundaries. The files                         contain information distributed over a series of record types for the                         spatial objects of a county. There are 19 record types, including the basic                         data record, the shape coordinate points, and geographic codes that can be                         used with appropriate software to prepare maps. Other geographic information                         contained in the files includes attributes such as feature                         identifiers/census feature class codes (CFCC) used to differentiate feature                         types, address ranges and ZIP Codes, codes for legal and statistical                         entities, latitude/longitude coordinates of linear and point features,                         landmark point features, area landmarks, and area boundaries.

[Keywords:  GOVERNMENTALUNITS Boundaries vote district districts voter, voting,                         redistrict, redistricting ]","16/10/2014","28/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.VOTING_DIST_2005.jpg","U.S. Department of Commerce, U.S. Census Bureau, Geography Division, Geographic Products Management Branch","2005"
"6859","ST_WILDLIFE_MNGMNT_AGFC","Wildlife Management Area Boundary (polygon)","http://dev.geostor.org/?product=wildlife-management-area-boundary-polygon","http://dev.geostor.org/?product=wildlife-management-area-boundary-polygon","<strong>Wildlife Management Area Boundary (polygon)</strong>

Arkansas Game and Fish Commission Wildlife Management                         Areas

[Keywords:  biota boundaries environment planning Cadastre wma area management                         wildlife Arkansas Game and Fish Commission hunting deer duck bear elk racoon                         AGFC ]","16/10/2014","16/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.ST_WILDLIFE_MNGMNT_AGFC.jpg","Arkansas Game and Fish Commission","ng, On-G"
"6858","SENATE_DISTRICT_SOS_2002","Senate District Boundary (polygon) 2002","http://dev.geostor.org/?product=senate-district-boundary-polygon-2002","http://dev.geostor.org/?product=senate-district-boundary-polygon-2002","<strong>Senate District Boundary (polygon) 2002</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. This is a layer of Arkansas State Senate                         Information that was reapportioned in 2001 by the Secretary of State of the                         State of Arkansas based on the 2000 Federal Census . Senate District                         boundaries were provided by the State Census Data Center, University of                         Arkansas, Little Rock. Source data were created by the Arkansas Attorney                         General's Office. This feature dataset has been updated with the names of                         the members of the 88th General Assembly.

[Keywords:  boundaries district legislative legislator districts government senate                         senator 88th general assembly Arkansas legislature legislators election,                         legislation ]","16/10/2014","28/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.SENATE_DISTRICT_SOS_2002.jpg","Arkansas Secretary of State","January 10, 2011"
"6857","SENATE_DISTRICT_SOS","Senate Districts &#8211; Secretary of State","http://dev.geostor.org/?product=senate-districts-secretary-of-state","http://dev.geostor.org/?product=senate-districts-secretary-of-state","<strong>Senate Districts - Secretary of State</strong>

This layer represents the Arkansas State Senate district boundaries                         adopted by the Arkansas Board of Apportionment on July 29, 2011. The Board                         of Apportionment, members were Governor Mike Beebe, Secretary of State Mark                         Martin and Attorney General Dustin McDaniel. The Board's composition and                         purpose were created in 1936 by Amendment 23 to the Arkansas Constitution.                         The Board is responsible for redrawing 100 House and 35 Senate Districts so                         that each district meets various legal criteria, including each district                         being about the same size in population. This redistricting is required by                         law once every 10 years after the Federal Census. The District boundaries                         represent the legal boundary of each district. The boundaries were extracted                         from census block, voting district (VTD) or county boundaries in the 2010                         Census files. A public record of the boundary plan is on file at the                         Elections Division of the Arkansas Secretary of State Office.

[Keywords:  boundaries district legislator legislative government senate senator 89th                         general assembly Arkansas legislature legislators districts, election,                         legislation ]","16/10/2014","16/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.SENATE_DISTRICT_SOS.jpg","Arkansas Secretary of State","July 29, 2011"
"6856","SCHOOL_BOARD_ZONES","School Board Zones &#8211; Secretary of State","http://dev.geostor.org/?product=school-board-zones-secretary-of-state","http://dev.geostor.org/?product=school-board-zones-secretary-of-state","<strong>School Board Zones - Secretary of State</strong>

This dataset contains polygons and attributes which represent the                         School District Board Zones for the Public School Districts in the State of                         Arkansas. It includes the Local education Authority (LEA) identification                         number, name of the District and the Zone Number assigned in the                         redistricting process. The compilation of this data is an effort of the                         Secretary of State to aid in election administration and future                         redistricting. Some School Districts in Arkansas Elect Members at Large                         which is the reason not all school districts are included in the                         data.

[Keywords:  boundaries district school board zones education schools K-12 districts                         public zone ]","16/10/2014","16/10/2014","Data>Boundaries","","","Arkansas Secretary of State","November 26, 2012"
"6855","QUARTER_QUADS_CAST","Quarter Quadrangle Boundary (polygon)","http://dev.geostor.org/?product=quarter-quadrangle-boundary-polygon","http://dev.geostor.org/?product=quarter-quadrangle-boundary-polygon","<strong>Quarter Quadrangle Boundary (polygon)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. Quarter Quadrangles of                         Arkansas

[Keywords:  boundaries quads quad quarter CAST ]","16/10/2014","16/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.QUARTER_QUADS_CAST.jpg","Center for Advanced Spatial Technologies 12 Ozark Hall University of Arkansas Fayetteville, AR 72701 (479) 575-6159 info@cast.uark.edu","January 01, 1999"
"6854","QUADRANGLES_CAST","Quadrangle Boundary (polygon)","http://dev.geostor.org/?product=quadrangle-boundary-polygon","http://dev.geostor.org/?product=quadrangle-boundary-polygon","<strong>Quadrangle Boundary (polygon)</strong>

Data available online through GeoStor at                         http://www.geostor.arkansas.gov. 7.5 Minute quadrangle                         boundaries

[Keywords:  boundaries quad quads CAST ]","16/10/2014","16/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.QUADRANGLES_CAST.jpg","Center for Advanced Spatial Technologies 12 Ozark Hall University of Arkansas Fayetteville, AR 72701 (501) 575-6159 info@cast.uark.edu","January 01, 1999"
"6853","PUB_SCHOOL_DISTRICTS_SOS","Public School District Boundary (polygon)","http://dev.geostor.org/?product=public-school-district-boundary-polygon","http://dev.geostor.org/?product=public-school-district-boundary-polygon","<strong>Public School District Boundary (polygon)</strong>

The Arkansas Secretary of State contracted the University of Arkansas                         at Little Rock, GIS Applications Laboratory (UALRGIS) to use modern                         geographic information technology and improved base maps to create a current                         and spatially accurate statewide depiction of school district boundaries in                         the State of Arkansas. The Arkansas Geographic Information Office merged                         annexed and consolidated districts. UALRGIS followed a work plan for the                         project that was established by the Arkansas Geographic Information Office                         (AGIO) for the Secretary of State. The school district boundary editing                         rules were as follows: 1. Legal descriptions take precedent. 2. If no legal                         description was provided the visual evidence presented on the digital ortho                         quarter quadrangle (DOQQ) was followed. 3. Section lines, county boundaries,                         city boundaries and / or roads have only be used as supporting visual                         evidence viewed on the DOQQ. In the case of consolidation or annexation,                         state code 6-13-1415 and 6-13-1416 states: (1) A consolidation or annexation                         order adopted by the state board shall be filed with the: (A) County Clerk                         of each county that contains school district territory of each affected                         district, receiving district, or resulting district; (B) Secretary of State;                         and (C) Arkansas Geographic Information Office. (2) A consolidation or                         annexation order shall include a map of the boundaries of the resulting                         district or receiving district. (3) A consolidation or annexation order file                         with the Secretary of State and the Arkansas Geographic Information Office                         shall include a digital map showing the boundaries of the resulting district                         or receiving district in a format prescribed by the Arkansas Geographic                         Information Office.

[Keywords:  boundaries schools district K-12 districts education, public ]","16/10/2014","16/10/2014","Data>Boundaries","","http://dev.geostor.org/wp-content/uploads/2014/10/ADMIN.DBO_.PUB_SCHOOL_DISTRICTS_SOS.jpg","Arkansas Geographic Information Office","June 18, 2014"
